year,month,city,region,category,cpi
1961,May,Philadelphia,Northeast,All Items,30.9
1961,Jun,Philadelphia,Northeast,All Items,30.8
1961,Jul,Philadelphia,Northeast,All Items,31.0
1961,Aug,Philadelphia,Northeast,All Items,30.9
1961,Sep,Philadelphia,Northeast,All Items,31.0
1961,Oct,Philadelphia,Northeast,All Items,31.0
1961,Nov,Philadelphia,Northeast,All Items,31.1
1961,Dec,Philadelphia,Northeast,All Items,31.0
1962,Jan,Philadelphia,Northeast,All Items,31.0
1962,Feb,Philadelphia,Northeast,All Items,31.1
1962,Mar,Philadelphia,Northeast,All Items,31.1
1962,Apr,Philadelphia,Northeast,All Items,31.2
1962,May,Philadelphia,Northeast,All Items,31.0
1962,Jun,Philadelphia,Northeast,All Items,31.1
1962,Jul,Philadelphia,Northeast,All Items,31.2
1962,Aug,Philadelphia,Northeast,All Items,31.2
1962,Sep,Philadelphia,Northeast,All Items,31.4
1962,Oct,Philadelphia,Northeast,All Items,31.4
1962,Nov,Philadelphia,Northeast,All Items,31.4
1962,Dec,Philadelphia,Northeast,All Items,31.3
1963,Jan,Philadelphia,Northeast,All Items,31.4
1963,Feb,Philadelphia,Northeast,All Items,31.5
1963,Mar,Philadelphia,Northeast,All Items,31.5
1963,Apr,Philadelphia,Northeast,All Items,31.5
1963,May,Philadelphia,Northeast,All Items,31.5
1963,Jun,Philadelphia,Northeast,All Items,31.8
1963,Jul,Philadelphia,Northeast,All Items,31.8
1963,Aug,Philadelphia,Northeast,All Items,31.8
1963,Sep,Philadelphia,Northeast,All Items,31.9
1963,Oct,Philadelphia,Northeast,All Items,32.1
1963,Nov,Philadelphia,Northeast,All Items,32.1
1963,Dec,Philadelphia,Northeast,All Items,32.2
1964,Jan,Philadelphia,Northeast,All Items,32.2
1964,Feb,Philadelphia,Northeast,All Items,32.2
1964,Mar,Philadelphia,Northeast,All Items,32.1
1964,Apr,Philadelphia,Northeast,All Items,32.1
1964,May,Philadelphia,Northeast,All Items,32.1
1964,Jun,Philadelphia,Northeast,All Items,32.2
1964,Jul,Philadelphia,Northeast,All Items,32.3
1964,Aug,Philadelphia,Northeast,All Items,32.2
1964,Sep,Philadelphia,Northeast,All Items,32.3
1964,Oct,Philadelphia,Northeast,All Items,32.4
1964,Nov,Philadelphia,Northeast,All Items,32.5
1964,Dec,Philadelphia,Northeast,All Items,32.5
1965,Jan,Philadelphia,Northeast,All Items,32.5
1965,Feb,Philadelphia,Northeast,All Items,32.6
1965,Mar,Philadelphia,Northeast,All Items,32.6
1965,Apr,Philadelphia,Northeast,All Items,32.5
1965,May,Philadelphia,Northeast,All Items,32.6
1965,Jun,Philadelphia,Northeast,All Items,32.8
1965,Jul,Philadelphia,Northeast,All Items,32.9
1965,Aug,Philadelphia,Northeast,All Items,32.8
1965,Sep,Philadelphia,Northeast,All Items,32.8
1965,Oct,Philadelphia,Northeast,All Items,32.9
1965,Nov,Philadelphia,Northeast,All Items,33.0
1965,Dec,Philadelphia,Northeast,All Items,33.1
1966,Jan,Philadelphia,Northeast,All Items,33.1
1966,Feb,Philadelphia,Northeast,All Items,33.3
1966,Mar,Philadelphia,Northeast,All Items,33.4
1966,Apr,Philadelphia,Northeast,All Items,33.5
1966,May,Philadelphia,Northeast,All Items,33.5
1966,Jun,Philadelphia,Northeast,All Items,33.6
1966,Jul,Philadelphia,Northeast,All Items,33.7
1966,Aug,Philadelphia,Northeast,All Items,33.9
1966,Sep,Philadelphia,Northeast,All Items,34.0
1966,Oct,Philadelphia,Northeast,All Items,34.1
1966,Nov,Philadelphia,Northeast,All Items,34.1
1966,Dec,Philadelphia,Northeast,All Items,34.2
1967,Jan,Philadelphia,Northeast,All Items,34.1
1967,Feb,Philadelphia,Northeast,All Items,34.2
1967,Mar,Philadelphia,Northeast,All Items,34.2
1967,Apr,Philadelphia,Northeast,All Items,34.3
1967,May,Philadelphia,Northeast,All Items,34.4
1967,Jun,Philadelphia,Northeast,All Items,34.5
1967,Jul,Philadelphia,Northeast,All Items,34.6
1967,Aug,Philadelphia,Northeast,All Items,34.8
1967,Sep,Philadelphia,Northeast,All Items,34.9
1967,Oct,Philadelphia,Northeast,All Items,35.1
1967,Nov,Philadelphia,Northeast,All Items,35.1
1967,Dec,Philadelphia,Northeast,All Items,35.2
1968,Jan,Philadelphia,Northeast,All Items,35.4
1968,Feb,Philadelphia,Northeast,All Items,35.6
1968,Mar,Philadelphia,Northeast,All Items,35.8
1968,Apr,Philadelphia,Northeast,All Items,35.9
1968,May,Philadelphia,Northeast,All Items,36.0
1968,Jun,Philadelphia,Northeast,All Items,36.2
1968,Jul,Philadelphia,Northeast,All Items,36.3
1968,Aug,Philadelphia,Northeast,All Items,36.4
1968,Sep,Philadelphia,Northeast,All Items,36.7
1968,Oct,Philadelphia,Northeast,All Items,36.9
1968,Nov,Philadelphia,Northeast,All Items,37.0
1968,Dec,Philadelphia,Northeast,All Items,37.1
1969,Jan,Philadelphia,Northeast,All Items,37.1
1969,Feb,Philadelphia,Northeast,All Items,37.3
1969,Mar,Philadelphia,Northeast,All Items,37.6
1969,Apr,Philadelphia,Northeast,All Items,37.8
1969,May,Philadelphia,Northeast,All Items,37.8
1969,Jun,Philadelphia,Northeast,All Items,38.0
1969,Jul,Philadelphia,Northeast,All Items,38.3
1969,Aug,Philadelphia,Northeast,All Items,38.6
1969,Sep,Philadelphia,Northeast,All Items,38.8
1969,Oct,Philadelphia,Northeast,All Items,38.9
1969,Nov,Philadelphia,Northeast,All Items,39.0
1969,Dec,Philadelphia,Northeast,All Items,39.2
1970,Jan,Philadelphia,Northeast,All Items,39.4
1970,Feb,Philadelphia,Northeast,All Items,39.8
1970,Mar,Philadelphia,Northeast,All Items,40.1
1970,Apr,Philadelphia,Northeast,All Items,40.2
1970,May,Philadelphia,Northeast,All Items,40.5
1970,Jun,Philadelphia,Northeast,All Items,40.6
1970,Jul,Philadelphia,Northeast,All Items,40.7
1970,Aug,Philadelphia,Northeast,All Items,40.9
1970,Sep,Philadelphia,Northeast,All Items,41.4
1970,Oct,Philadelphia,Northeast,All Items,41.7
1970,Nov,Philadelphia,Northeast,All Items,41.9
1970,Dec,Philadelphia,Northeast,All Items,42.0
1971,Jan,Philadelphia,Northeast,All Items,42.0
1971,Feb,Philadelphia,Northeast,All Items,42.2
1971,Mar,Philadelphia,Northeast,All Items,42.3
1971,Apr,Philadelphia,Northeast,All Items,42.4
1971,May,Philadelphia,Northeast,All Items,42.7
1971,Jun,Philadelphia,Northeast,All Items,43.0
1971,Jul,Philadelphia,Northeast,All Items,42.8
1971,Aug,Philadelphia,Northeast,All Items,42.8
1971,Sep,Philadelphia,Northeast,All Items,43.1
1971,Oct,Philadelphia,Northeast,All Items,43.3
1971,Nov,Philadelphia,Northeast,All Items,43.2
1971,Dec,Philadelphia,Northeast,All Items,43.3
1972,Jan,Philadelphia,Northeast,All Items,43.2
1972,Feb,Philadelphia,Northeast,All Items,43.3
1972,Mar,Philadelphia,Northeast,All Items,43.5
1972,Apr,Philadelphia,Northeast,All Items,43.6
1972,May,Philadelphia,Northeast,All Items,43.6
1972,Jun,Philadelphia,Northeast,All Items,43.8
1972,Jul,Philadelphia,Northeast,All Items,44.0
1972,Aug,Philadelphia,Northeast,All Items,44.1
1972,Sep,Philadelphia,Northeast,All Items,44.4
1972,Oct,Philadelphia,Northeast,All Items,44.5
1972,Nov,Philadelphia,Northeast,All Items,44.7
1972,Dec,Philadelphia,Northeast,All Items,44.6
1973,Jan,Philadelphia,Northeast,All Items,44.7
1973,Feb,Philadelphia,Northeast,All Items,45.2
1973,Mar,Philadelphia,Northeast,All Items,45.9
1973,Apr,Philadelphia,Northeast,All Items,46.2
1973,May,Philadelphia,Northeast,All Items,46.4
1973,Jun,Philadelphia,Northeast,All Items,46.6
1973,Jul,Philadelphia,Northeast,All Items,46.7
1973,Aug,Philadelphia,Northeast,All Items,47.5
1973,Sep,Philadelphia,Northeast,All Items,47.8
1973,Oct,Philadelphia,Northeast,All Items,48.3
1973,Nov,Philadelphia,Northeast,All Items,48.6
1973,Dec,Philadelphia,Northeast,All Items,48.9
1974,Jan,Philadelphia,Northeast,All Items,49.4
1974,Feb,Philadelphia,Northeast,All Items,50.2
1974,Mar,Philadelphia,Northeast,All Items,50.9
1974,Apr,Philadelphia,Northeast,All Items,51.3
1974,May,Philadelphia,Northeast,All Items,51.7
1974,Jun,Philadelphia,Northeast,All Items,52.2
1974,Jul,Philadelphia,Northeast,All Items,52.5
1974,Aug,Philadelphia,Northeast,All Items,53.1
1974,Sep,Philadelphia,Northeast,All Items,53.9
1974,Oct,Philadelphia,Northeast,All Items,54.4
1974,Nov,Philadelphia,Northeast,All Items,54.9
1974,Dec,Philadelphia,Northeast,All Items,55.1
1975,Jan,Philadelphia,Northeast,All Items,55.2
1975,Feb,Philadelphia,Northeast,All Items,55.5
1975,Mar,Philadelphia,Northeast,All Items,55.8
1975,Apr,Philadelphia,Northeast,All Items,55.8
1975,May,Philadelphia,Northeast,All Items,56.1
1975,Jun,Philadelphia,Northeast,All Items,56.6
1975,Jul,Philadelphia,Northeast,All Items,57.1
1975,Aug,Philadelphia,Northeast,All Items,57.3
1975,Sep,Philadelphia,Northeast,All Items,57.8
1975,Oct,Philadelphia,Northeast,All Items,58.2
1975,Nov,Philadelphia,Northeast,All Items,58.3
1975,Dec,Philadelphia,Northeast,All Items,58.3
1976,Jan,Philadelphia,Northeast,All Items,58.5
1976,Feb,Philadelphia,Northeast,All Items,58.7
1976,Mar,Philadelphia,Northeast,All Items,58.7
1976,Apr,Philadelphia,Northeast,All Items,58.9
1976,May,Philadelphia,Northeast,All Items,59.2
1976,Jun,Philadelphia,Northeast,All Items,59.5
1976,Jul,Philadelphia,Northeast,All Items,59.8
1976,Aug,Philadelphia,Northeast,All Items,59.9
1976,Sep,Philadelphia,Northeast,All Items,60.4
1976,Oct,Philadelphia,Northeast,All Items,60.6
1976,Nov,Philadelphia,Northeast,All Items,60.8
1976,Dec,Philadelphia,Northeast,All Items,60.7
1977,Jan,Philadelphia,Northeast,All Items,61.2
1977,Feb,Philadelphia,Northeast,All Items,61.9
1977,Mar,Philadelphia,Northeast,All Items,62.4
1977,Apr,Philadelphia,Northeast,All Items,63.0
1977,May,Philadelphia,Northeast,All Items,63.4
1977,Jun,Philadelphia,Northeast,All Items,63.6
1977,Jul,Philadelphia,Northeast,All Items,64.0
1977,Aug,Philadelphia,Northeast,All Items,64.0
1977,Sep,Philadelphia,Northeast,All Items,64.6
1977,Oct,Philadelphia,Northeast,All Items,64.7
1977,Nov,Philadelphia,Northeast,All Items,64.9
1977,Dec,Philadelphia,Northeast,All Items,64.7
1978,Jan,Philadelphia,Northeast,All Items,64.9
1978,Feb,Philadelphia,Northeast,All Items,65.1
1978,Mar,Philadelphia,Northeast,All Items,65.6
1978,Apr,Philadelphia,Northeast,All Items,66.0
1978,May,Philadelphia,Northeast,All Items,66.4
1978,Jun,Philadelphia,Northeast,All Items,67.1
1978,Jul,Philadelphia,Northeast,All Items,67.9
1978,Aug,Philadelphia,Northeast,All Items,68.0
1978,Sep,Philadelphia,Northeast,All Items,68.5
1978,Oct,Philadelphia,Northeast,All Items,68.7
1978,Nov,Philadelphia,Northeast,All Items,69.1
1978,Dec,Philadelphia,Northeast,All Items,69.6
1979,Jan,Philadelphia,Northeast,All Items,70.0
1979,Feb,Philadelphia,Northeast,All Items,70.6
1979,Mar,Philadelphia,Northeast,All Items,70.9
1979,Apr,Philadelphia,Northeast,All Items,71.9
1979,May,Philadelphia,Northeast,All Items,72.9
1979,Jun,Philadelphia,Northeast,All Items,74.0
1979,Jul,Philadelphia,Northeast,All Items,74.8
1979,Aug,Philadelphia,Northeast,All Items,75.4
1979,Sep,Philadelphia,Northeast,All Items,76.0
1979,Oct,Philadelphia,Northeast,All Items,76.2
1979,Nov,Philadelphia,Northeast,All Items,77.0
1979,Dec,Philadelphia,Northeast,All Items,77.4
1980,Jan,Philadelphia,Northeast,All Items,78.6
1980,Feb,Philadelphia,Northeast,All Items,80.0
1980,Mar,Philadelphia,Northeast,All Items,81.2
1980,Apr,Philadelphia,Northeast,All Items,82.2
1980,May,Philadelphia,Northeast,All Items,82.9
1980,Jun,Philadelphia,Northeast,All Items,83.9
1980,Jul,Philadelphia,Northeast,All Items,84.5
1980,Aug,Philadelphia,Northeast,All Items,85.2
1980,Sep,Philadelphia,Northeast,All Items,85.6
1980,Oct,Philadelphia,Northeast,All Items,85.8
1980,Nov,Philadelphia,Northeast,All Items,86.3
1980,Dec,Philadelphia,Northeast,All Items,86.7
1981,Jan,Philadelphia,Northeast,All Items,87.6
1981,Feb,Philadelphia,Northeast,All Items,88.6
1981,Mar,Philadelphia,Northeast,All Items,89.4
1981,Apr,Philadelphia,Northeast,All Items,90.3
1981,May,Philadelphia,Northeast,All Items,90.7
1981,Jun,Philadelphia,Northeast,All Items,91.9
1981,Jul,Philadelphia,Northeast,All Items,92.7
1981,Aug,Philadelphia,Northeast,All Items,93.6
1981,Sep,Philadelphia,Northeast,All Items,95.0
1981,Oct,Philadelphia,Northeast,All Items,95.1
1981,Nov,Philadelphia,Northeast,All Items,94.9
1981,Dec,Philadelphia,Northeast,All Items,95.2
1982,Jan,Philadelphia,Northeast,All Items,95.4
1982,Feb,Philadelphia,Northeast,All Items,95.4
1982,Mar,Philadelphia,Northeast,All Items,95.1
1982,Apr,Philadelphia,Northeast,All Items,95.2
1982,May,Philadelphia,Northeast,All Items,95.2
1982,Jun,Philadelphia,Northeast,All Items,96.8
1982,Jul,Philadelphia,Northeast,All Items,97.3
1982,Aug,Philadelphia,Northeast,All Items,97.4
1982,Sep,Philadelphia,Northeast,All Items,98.0
1982,Oct,Philadelphia,Northeast,All Items,97.5
1982,Nov,Philadelphia,Northeast,All Items,97.9
1982,Dec,Philadelphia,Northeast,All Items,97.5
1983,Jan,Philadelphia,Northeast,All Items,97.6
1983,Feb,Philadelphia,Northeast,All Items,97.6
1983,Mar,Philadelphia,Northeast,All Items,98.0
1983,Apr,Philadelphia,Northeast,All Items,98.1
1983,May,Philadelphia,Northeast,All Items,98.4
1983,Jun,Philadelphia,Northeast,All Items,99.0
1983,Jul,Philadelphia,Northeast,All Items,99.8
1983,Aug,Philadelphia,Northeast,All Items,100.3
1983,Sep,Philadelphia,Northeast,All Items,100.9
1983,Oct,Philadelphia,Northeast,All Items,100.8
1983,Nov,Philadelphia,Northeast,All Items,101.0
1983,Dec,Philadelphia,Northeast,All Items,101.0
1984,Jan,Philadelphia,Northeast,All Items,101.9
1984,Feb,Philadelphia,Northeast,All Items,102.6
1984,Mar,Philadelphia,Northeast,All Items,102.7
1984,Apr,Philadelphia,Northeast,All Items,103.2
1984,May,Philadelphia,Northeast,All Items,103.4
1984,Jun,Philadelphia,Northeast,All Items,103.8
1984,Jul,Philadelphia,Northeast,All Items,104.3
1984,Aug,Philadelphia,Northeast,All Items,104.8
1984,Sep,Philadelphia,Northeast,All Items,105.2
1984,Oct,Philadelphia,Northeast,All Items,105.1
1984,Nov,Philadelphia,Northeast,All Items,105.9
1984,Dec,Philadelphia,Northeast,All Items,105.6
1985,Jan,Philadelphia,Northeast,All Items,106.0
1985,Feb,Philadelphia,Northeast,All Items,107.0
1985,Mar,Philadelphia,Northeast,All Items,107.4
1985,Apr,Philadelphia,Northeast,All Items,108.1
1985,May,Philadelphia,Northeast,All Items,108.8
1985,Jun,Philadelphia,Northeast,All Items,108.8
1985,Jul,Philadelphia,Northeast,All Items,109.2
1985,Aug,Philadelphia,Northeast,All Items,109.3
1985,Sep,Philadelphia,Northeast,All Items,109.6
1985,Oct,Philadelphia,Northeast,All Items,109.9
1985,Nov,Philadelphia,Northeast,All Items,110.4
1985,Dec,Philadelphia,Northeast,All Items,110.7
1986,Jan,Philadelphia,Northeast,All Items,110.9
1986,Feb,Philadelphia,Northeast,All Items,110.8
1986,Mar,Philadelphia,Northeast,All Items,110.5
1986,Apr,Philadelphia,Northeast,All Items,110.0
1986,May,Philadelphia,Northeast,All Items,110.4
1986,Jun,Philadelphia,Northeast,All Items,111.4
1986,Jul,Philadelphia,Northeast,All Items,111.8
1986,Aug,Philadelphia,Northeast,All Items,111.8
1986,Sep,Philadelphia,Northeast,All Items,112.8
1986,Oct,Philadelphia,Northeast,All Items,112.4
1986,Nov,Philadelphia,Northeast,All Items,112.2
1986,Dec,Philadelphia,Northeast,All Items,112.6
1987,Jan,Philadelphia,Northeast,All Items,113.4
1987,Feb,Philadelphia,Northeast,All Items,113.9
1987,Mar,Philadelphia,Northeast,All Items,114.0
1987,Apr,Philadelphia,Northeast,All Items,115.5
1987,May,Philadelphia,Northeast,All Items,116.4
1987,Jun,Philadelphia,Northeast,All Items,117.4
1987,Jul,Philadelphia,Northeast,All Items,117.4
1987,Aug,Philadelphia,Northeast,All Items,118.4
1987,Sep,Philadelphia,Northeast,All Items,118.7
1987,Oct,Philadelphia,Northeast,All Items,119.1
1987,Nov,Philadelphia,Northeast,All Items,118.6
1987,Dec,Philadelphia,Northeast,All Items,118.9
1988,Jan,Philadelphia,Northeast,All Items,119.3
1988,Feb,Philadelphia,Northeast,All Items,119.3
1988,Mar,Philadelphia,Northeast,All Items,119.6
1988,Apr,Philadelphia,Northeast,All Items,120.0
1988,May,Philadelphia,Northeast,All Items,120.9
1988,Jun,Philadelphia,Northeast,All Items,121.9
1988,Jul,Philadelphia,Northeast,All Items,123.2
1988,Aug,Philadelphia,Northeast,All Items,123.9
1988,Sep,Philadelphia,Northeast,All Items,125.2
1988,Oct,Philadelphia,Northeast,All Items,124.6
1988,Nov,Philadelphia,Northeast,All Items,125.3
1988,Dec,Philadelphia,Northeast,All Items,125.6
1989,Jan,Philadelphia,Northeast,All Items,125.7
1989,Feb,Philadelphia,Northeast,All Items,125.4
1989,Mar,Philadelphia,Northeast,All Items,126.0
1989,Apr,Philadelphia,Northeast,All Items,126.7
1989,May,Philadelphia,Northeast,All Items,127.9
1989,Jun,Philadelphia,Northeast,All Items,128.8
1989,Jul,Philadelphia,Northeast,All Items,129.3
1989,Aug,Philadelphia,Northeast,All Items,129.1
1989,Sep,Philadelphia,Northeast,All Items,130.2
1989,Oct,Philadelphia,Northeast,All Items,130.5
1989,Nov,Philadelphia,Northeast,All Items,130.1
1989,Dec,Philadelphia,Northeast,All Items,129.9
1990,Jan,Philadelphia,Northeast,All Items,131.2
1990,Feb,Philadelphia,Northeast,All Items,132.2
1990,Mar,Philadelphia,Northeast,All Items,133.6
1990,Apr,Philadelphia,Northeast,All Items,134.3
1990,May,Philadelphia,Northeast,All Items,134.6
1990,Jun,Philadelphia,Northeast,All Items,135.1
1990,Jul,Philadelphia,Northeast,All Items,136.3
1990,Aug,Philadelphia,Northeast,All Items,137.3
1990,Sep,Philadelphia,Northeast,All Items,138.2
1990,Oct,Philadelphia,Northeast,All Items,138.8
1990,Nov,Philadelphia,Northeast,All Items,139.1
1990,Dec,Philadelphia,Northeast,All Items,139.4
1991,Jan,Philadelphia,Northeast,All Items,140.4
1991,Feb,Philadelphia,Northeast,All Items,140.6
1991,Mar,Philadelphia,Northeast,All Items,141.0
1991,Apr,Philadelphia,Northeast,All Items,140.8
1991,May,Philadelphia,Northeast,All Items,141.3
1991,Jun,Philadelphia,Northeast,All Items,141.8
1991,Jul,Philadelphia,Northeast,All Items,142.4
1991,Aug,Philadelphia,Northeast,All Items,143.3
1991,Sep,Philadelphia,Northeast,All Items,143.8
1991,Oct,Philadelphia,Northeast,All Items,143.1
1991,Nov,Philadelphia,Northeast,All Items,143.3
1991,Dec,Philadelphia,Northeast,All Items,144.4
1992,Jan,Philadelphia,Northeast,All Items,144.4
1992,Feb,Philadelphia,Northeast,All Items,144.2
1992,Mar,Philadelphia,Northeast,All Items,145.4
1992,Apr,Philadelphia,Northeast,All Items,145.4
1992,May,Philadelphia,Northeast,All Items,145.7
1992,Jun,Philadelphia,Northeast,All Items,147.5
1992,Jul,Philadelphia,Northeast,All Items,147.3
1992,Aug,Philadelphia,Northeast,All Items,148.0
1992,Sep,Philadelphia,Northeast,All Items,148.1
1992,Oct,Philadelphia,Northeast,All Items,148.0
1992,Nov,Philadelphia,Northeast,All Items,147.5
1992,Dec,Philadelphia,Northeast,All Items,147.5
1993,Jan,Philadelphia,Northeast,All Items,147.5
1993,Feb,Philadelphia,Northeast,All Items,148.5
1993,Mar,Philadelphia,Northeast,All Items,149.3
1993,Apr,Philadelphia,Northeast,All Items,149.6
1993,May,Philadelphia,Northeast,All Items,149.4
1993,Jun,Philadelphia,Northeast,All Items,150.5
1993,Jul,Philadelphia,Northeast,All Items,150.7
1993,Aug,Philadelphia,Northeast,All Items,150.6
1993,Sep,Philadelphia,Northeast,All Items,151.1
1993,Oct,Philadelphia,Northeast,All Items,152.2
1993,Nov,Philadelphia,Northeast,All Items,152.1
1993,Dec,Philadelphia,Northeast,All Items,151.3
1994,Jan,Philadelphia,Northeast,All Items,152.5
1994,Feb,Philadelphia,Northeast,All Items,152.9
1994,Mar,Philadelphia,Northeast,All Items,153.5
1994,Apr,Philadelphia,Northeast,All Items,153.1
1994,May,Philadelphia,Northeast,All Items,153.2
1994,Jun,Philadelphia,Northeast,All Items,154.6
1994,Jul,Philadelphia,Northeast,All Items,155.3
1994,Aug,Philadelphia,Northeast,All Items,155.7
1994,Sep,Philadelphia,Northeast,All Items,156.2
1994,Oct,Philadelphia,Northeast,All Items,156.6
1994,Nov,Philadelphia,Northeast,All Items,156.7
1994,Dec,Philadelphia,Northeast,All Items,155.4
1995,Jan,Philadelphia,Northeast,All Items,156.6
1995,Feb,Philadelphia,Northeast,All Items,157.8
1995,Mar,Philadelphia,Northeast,All Items,158.0
1995,Apr,Philadelphia,Northeast,All Items,157.8
1995,May,Philadelphia,Northeast,All Items,157.8
1995,Jun,Philadelphia,Northeast,All Items,158.4
1995,Jul,Philadelphia,Northeast,All Items,158.9
1995,Aug,Philadelphia,Northeast,All Items,159.6
1995,Sep,Philadelphia,Northeast,All Items,160.3
1995,Oct,Philadelphia,Northeast,All Items,160.4
1995,Nov,Philadelphia,Northeast,All Items,159.6
1995,Dec,Philadelphia,Northeast,All Items,159.1
1996,Jan,Philadelphia,Northeast,All Items,160.3
1996,Feb,Philadelphia,Northeast,All Items,161.2
1996,Mar,Philadelphia,Northeast,All Items,162.0
1996,Apr,Philadelphia,Northeast,All Items,162.1
1996,May,Philadelphia,Northeast,All Items,161.8
1996,Jun,Philadelphia,Northeast,All Items,162.3
1996,Jul,Philadelphia,Northeast,All Items,162.8
1996,Aug,Philadelphia,Northeast,All Items,163.6
1996,Sep,Philadelphia,Northeast,All Items,164.5
1996,Oct,Philadelphia,Northeast,All Items,164.9
1996,Nov,Philadelphia,Northeast,All Items,164.3
