year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage,state
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Maryland
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,District of Columbia
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Virginia
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,West Virginia
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,North Carolina
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,South Carolina
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Georgia
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Florida
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Kentucky
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Tennessee
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Alabama
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Mississippi
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Arkansas
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Louisiana
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Oklahoma
2019,apr,Medical Care,470.483,South,Pre-COVID,452.3,,424.3911666666666,,Texas
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Delaware
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Maryland
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,District of Columbia
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Virginia
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,West Virginia
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,North Carolina
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,South Carolina
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Georgia
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Florida
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Kentucky
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Tennessee
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Alabama
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Mississippi
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Arkansas
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Louisiana
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Oklahoma
2020,apr,Medical Care,486.703,South,Post-COVID,467.89,52548.82352941176,424.3911666666666,45821.08,Texas
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Delaware
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Maryland
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,District of Columbia
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Virginia
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,West Virginia
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,North Carolina
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,South Carolina
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Georgia
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Florida
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Kentucky
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Tennessee
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Alabama
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Mississippi
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Arkansas
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Louisiana
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Oklahoma
2021,apr,Medical Care,495.347,South,Post-COVID,476.2,54384.117647058825,424.3911666666666,46593.88,Texas
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Delaware
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Maryland
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,District of Columbia
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Virginia
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,West Virginia
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,North Carolina
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,South Carolina
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Georgia
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Florida
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Kentucky
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Tennessee
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Alabama
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Mississippi
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Arkansas
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Louisiana
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Oklahoma
2022,apr,Medical Care,513.192,South,Post-COVID,493.36,57502.35294117647,424.3911666666666,47552.36,Texas
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Delaware
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Maryland
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,District of Columbia
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Virginia
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,West Virginia
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,North Carolina
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,South Carolina
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Georgia
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Florida
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Kentucky
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Tennessee
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Alabama
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Mississippi
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Arkansas
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Louisiana
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Oklahoma
2023,apr,Medical Care,519.128,South,Post-COVID,499.06,60820.0,424.3911666666666,49720.82,Texas
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Delaware
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Maryland
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,District of Columbia
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Virginia
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,West Virginia
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,North Carolina
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,South Carolina
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Georgia
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Florida
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Kentucky
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Tennessee
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Alabama
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Mississippi
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Arkansas
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Louisiana
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Oklahoma
2024,apr,Medical Care,529.696,South,Post-COVID,509.22,63161.17647058824,424.3911666666666,50604.58,Texas
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Delaware
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Maryland
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,District of Columbia
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Virginia
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,West Virginia
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,North Carolina
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,South Carolina
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Georgia
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Florida
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Kentucky
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Tennessee
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Alabama
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Mississippi
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Arkansas
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Louisiana
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Oklahoma
2025,apr,Medical Care,543.438,South,Post-COVID,522.43,65753.23597589921,424.3911666666666,51349.17,Texas
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Delaware
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Maryland
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,District of Columbia
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Virginia
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,West Virginia
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,North Carolina
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,South Carolina
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Georgia
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Florida
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Kentucky
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Tennessee
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Alabama
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Mississippi
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Arkansas
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Louisiana
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Oklahoma
2015,may,Food at Home,239.835,South,Pre-COVID,331.0,45784.117647058825,241.08658333333335,46023.04,Texas
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Delaware
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Maryland
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,District of Columbia
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Virginia
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,West Virginia
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,North Carolina
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,South Carolina
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Georgia
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Florida
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Kentucky
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Tennessee
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Alabama
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Mississippi
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Arkansas
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Louisiana
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Oklahoma
2016,may,Food at Home,237.93,South,Pre-COVID,328.37,46884.705882352944,241.08658333333335,47506.72,Texas
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Delaware
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Maryland
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,District of Columbia
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Virginia
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,West Virginia
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,North Carolina
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,South Carolina
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Georgia
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Florida
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Kentucky
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Tennessee
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Alabama
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Mississippi
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Arkansas
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Louisiana
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Oklahoma
2017,may,Food at Home,237.274,South,Pre-COVID,327.47,47828.23529411765,241.08658333333335,48596.75,Texas
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Delaware
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Maryland
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,District of Columbia
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Virginia
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,West Virginia
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,North Carolina
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,South Carolina
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Georgia
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Florida
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Kentucky
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Tennessee
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Alabama
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Mississippi
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Arkansas
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Louisiana
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Oklahoma
2018,may,Food at Home,237.315,South,Pre-COVID,327.52,48918.23529411765,241.08658333333335,49695.68,Texas
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Delaware
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Maryland
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,District of Columbia
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Virginia
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,West Virginia
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,North Carolina
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,South Carolina
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Georgia
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Florida
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Kentucky
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Tennessee
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Alabama
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Mississippi
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Arkansas
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Louisiana
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Oklahoma
2019,may,Food at Home,239.622,South,Pre-COVID,330.71,,241.08658333333335,,Texas
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Delaware
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Maryland
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,District of Columbia
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Virginia
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,West Virginia
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,North Carolina
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,South Carolina
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Georgia
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Florida
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Kentucky
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Tennessee
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Alabama
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Mississippi
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Arkansas
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Louisiana
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Oklahoma
2020,may,Food at Home,250.905,South,Post-COVID,346.28,52548.82352941176,241.08658333333335,50492.48,Texas
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Delaware
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Maryland
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,District of Columbia
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Virginia
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,West Virginia
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,North Carolina
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,South Carolina
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Georgia
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Florida
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Kentucky
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Tennessee
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Alabama
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Mississippi
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Arkansas
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Louisiana
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Oklahoma
2021,may,Food at Home,252.843,South,Post-COVID,348.95,54384.117647058825,241.08658333333335,51855.42,Texas
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Delaware
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Maryland
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,District of Columbia
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Virginia
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,West Virginia
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,North Carolina
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,South Carolina
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Georgia
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Florida
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Kentucky
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Tennessee
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Alabama
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Mississippi
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Arkansas
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Louisiana
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Oklahoma
2022,may,Food at Home,282.376,South,Post-COVID,389.71,57502.35294117647,241.08658333333335,49094.28,Texas
2023,may,Food at Home,300.736,South,Post-COVID,415.05,60820.0,241.08658333333335,48756.67,Delaware
2023,may,Food at Home,300.736,South,Post-COVID,415.05,60820.0,241.08658333333335,48756.67,Maryland
2023,may,Food at Home,300.736,South,Post-COVID,415.05,60820.0,241.08658333333335,48756.67,District of Columbia
2023,may,Food at Home,300.736,South,Post-COVID,415.05,60820.0,241.08658333333335,48756.67,Virginia
2023,may,Food at Home,300.736,South,Post-COVID,415.05,60820.0,241.08658333333335,48756.67,West Virginia
